# PHASE 2A semantic review (Claude, batch reading of stem/passage/choices/official answer; PNG checked where OCR broken)
# columns: question_id<TAB>decision<TAB>codes (short, 10통사 prefix implied)<TAB>required_content (;-sep)<TAB>adaptation_note / rationale<TAB>phase2a review flags
# flags: BOUNDARY_DIRECT_ADAPTABLE, INDIRECT_CURRICULUM_LINK, DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE, OCR_UNCERTAIN
2013_CSAT_Q12	DIRECT	2-02-03	사회 서비스·공공 부조(의료 급여)·사회 보험(건강 보험)	복지 제도	
2013_CSAT_Q13	NONE		양적 연구	연구방법	
2013_CSAT_Q14	NONE		사회 명목론·실재론	사회관	
2013_CSAT_Q15	ADAPTABLE	1-05-01	도시·농촌 간 인구 이동	도시화(이촌향도) 자료로 활용	
2013_CSAT_Q16	DIRECT	1-04-03	문화 이해 태도 비교	문화 상대주의·자문화 중심주의·사대주의	
2013_CSAT_Q17	NONE		집단 분류	집단 분류	
2013_CSAT_Q18	NONE		집단·조직 분류	집단 분류	
2013_CSAT_Q19	NONE		지위·역할·사회화	지위 퍼즐	
2013_CSAT_Q20	NONE		세대 간 이동	사회 이동표	
2013_JUNE_Q01	NONE		사회 현상의 시대적 가변성	현상 특성	
2013_JUNE_Q02	LOW	2-03-02	중장년 은퇴를 보는 관점	고용 소재, 정답은 관점 판별	INDIRECT_CURRICULUM_LINK
2013_JUNE_Q03	ADAPTABLE	1-05-03,2-02-03	지역 개발 방식에 따른 지역 총생산 비중 변화	지역 격차 자료 문항으로 변형	
2013_JUNE_Q04	LOW	2-05-01	가족 정서 기능 강화 사례	저출산 소재, 정답은 가족 기능	INDIRECT_CURRICULUM_LINK
2013_JUNE_Q05	NONE		관료제 문제점	조직론	
2013_JUNE_Q06	NONE		집단 분류	집단 분류	
2013_JUNE_Q07	NONE		집단 분류	집단 분류	
2013_JUNE_Q08	NONE		관점 일관성	관점 이론	
2013_JUNE_Q09	DIRECT	1-05-01,1-05-03	귀농 인구 증가와 농촌 직업 구성 변화	농촌 지역사회 변화 자료	
2013_JUNE_Q10	LOW	2-02-03	계급·계층 개념	계층 이론	INDIRECT_CURRICULUM_LINK
2013_JUNE_Q11	NONE		자료 수집 방법	연구방법	
2013_JUNE_Q12	LOW	2-02-03,2-03-02	대기업과 영세 상인 격차를 보는 관점	불평등 소재, 정답은 관점 판별	INDIRECT_CURRICULUM_LINK
2013_JUNE_Q13	NONE		실험 연구	연구방법	
2013_JUNE_Q14	DIRECT	1-05-01	농촌과 도시 특징 비교	도시화와 생활양식	BOUNDARY_DIRECT_ADAPTABLE
2013_JUNE_Q15	NONE		연구 윤리	연구 윤리	
2013_JUNE_Q16	NONE		혼인 형태 표	가족 자료 계산	
2013_JUNE_Q17	NONE		사회 명목론·실재론	사회관	
2013_JUNE_Q18	NONE		가설 설정 요건	연구방법	
2013_JUNE_Q19	NONE		지위·역할	지위 퍼즐	
2013_JUNE_Q20	NONE		세대 간 계층 일치 비율	사회 이동표	
2013_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2013_SEPTEMBER_Q02	LOW	2-02-03	불평등의 원인을 보는 관점	불평등 소재, 정답은 관점 판별	INDIRECT_CURRICULUM_LINK
2013_SEPTEMBER_Q03	NONE		생활 세계(현상학적 관점)	관점 이론	
2013_SEPTEMBER_Q04	DIRECT	1-05-02	정보 격차 요인 가설과 검증 자료	정보 격차 탐구 설계	
2013_SEPTEMBER_Q05	DIRECT	1-04-03	문화 이해 태도 구분	문화 이해 태도	
2013_SEPTEMBER_Q06	NONE		집단 분류	집단 분류	
2013_SEPTEMBER_Q07	NONE		지위·역할 갈등	지위 퍼즐	
2013_SEPTEMBER_Q08	NONE		탐구 과정	연구방법	
2013_SEPTEMBER_Q09	NONE		사회 문제를 보는 관점	관점 이론	
2013_SEPTEMBER_Q10	ADAPTABLE	2-05-01	고령자 가구 유형 변화	고령화 자료로 활용	
2013_SEPTEMBER_Q11	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 특징 비교	산업화·정보화 문항으로 변형	
2013_SEPTEMBER_Q12	ADAPTABLE	1-05-03,2-02-03	거점·균형 개발 특성	지역 격차 완화 정책 문항으로 변형	
2013_SEPTEMBER_Q13	LOW	1-05-02	인터넷 이용 실태 질문지 평가	정보화 소재, 정답은 질문지 설계	INDIRECT_CURRICULUM_LINK
2013_SEPTEMBER_Q14	DIRECT	2-05-01	노년 부양비·1인 가구 증가 요인	인구 문제 자료 해석	
2013_SEPTEMBER_Q15	DIRECT	2-02-03	사회 보험·공공 부조·사회 서비스 구분	복지 제도	
2013_SEPTEMBER_Q16	NONE		관료제 역기능	조직론	
2013_SEPTEMBER_Q17	DIRECT	1-04-02	국수의 전파와 지역별 융합	문화 전파·융합	BOUNDARY_DIRECT_ADAPTABLE
2013_SEPTEMBER_Q18	NONE		사회 실재론	사회관	
2013_SEPTEMBER_Q19	LOW	1-04-03	문화의 속성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2013_SEPTEMBER_Q20	LOW	2-02-03	계층 간 상대적 비율 변화	계층 구조 퍼즐	INDIRECT_CURRICULUM_LINK
2014_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2014_CSAT_Q02	LOW	1-05-01	가족을 보는 교환 이론·기능론(산업화와 핵가족)	산업화 소재, 정답은 관점 이론	INDIRECT_CURRICULUM_LINK
2014_CSAT_Q03	NONE		일탈 이론	일탈 이론	
2014_CSAT_Q04	NONE		양적·질적 연구	연구방법	
2014_CSAT_Q05	LOW	1-04-03	반문화의 특징	문화 다양성 소재	INDIRECT_CURRICULUM_LINK
2014_CSAT_Q06	DIRECT	1-04-03	문화 사대주의·자문화 중심주의	문화 이해 태도	
2014_CSAT_Q07	NONE		사회 집단 유형	집단 분류	
2014_CSAT_Q08	NONE		관료제·탈관료제	조직론	
2014_CSAT_Q09	NONE		지위·역할	지위 퍼즐	
2014_CSAT_Q10	NONE		탐구 태도	탐구 태도	
2014_CSAT_Q11	LOW	2-02-01	직업 중요도에 따른 보수 차이(기능론)	분배 기준 소재, 정답은 관점 판별	INDIRECT_CURRICULUM_LINK
2014_CSAT_Q12	NONE		실험 연구	연구방법	
2014_CSAT_Q13	DIRECT	2-01-03	사회적 소수자의 사회적 규정	사회적 소수자	
2014_CSAT_Q14	ADAPTABLE	1-05-02	뉴미디어와 전통 대중 매체	정보화에 따른 매체 변화 문항으로 변형	
2014_CSAT_Q15	DIRECT	2-02-03	사회 보험과 공공 부조 공통점·차이점	복지 제도	
2014_CSAT_Q16	LOW	2-04-01	근대화와 서구화 동일시 주장	세계화·문화 사대주의 소재, 정답은 근대화론 해석	INDIRECT_CURRICULUM_LINK
2014_CSAT_Q17	DIRECT	2-02-03	소득 계층별 남녀 임금 격차	성 불평등 자료 해석	
2014_CSAT_Q18	LOW	1-04-03	문화의 속성과 조사 주제	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2014_CSAT_Q19	DIRECT	1-04-02,1-04-04	한류 확산과 이주민 증가에 따른 문화 변동·다문화주의	문화 변동과 다문화 사회	
2014_CSAT_Q20	NONE		세대 간 계층 이동	사회 이동표	
2014_JUNE_Q01	LOW	1-04-03	문화적 맥락을 고려한 탐구 태도	문화 상대주의 소재, 정답은 탐구 태도	INDIRECT_CURRICULUM_LINK
2014_JUNE_Q02	NONE		연구 방법 구분	연구방법	
2014_JUNE_Q03	NONE		교육을 보는 기능론·갈등론	관점 이론	
2014_JUNE_Q04	NONE		조직 운영 방식	조직론	
2014_JUNE_Q05	NONE		사회화 기관	사회화 분류	
2014_JUNE_Q06	LOW	1-04-03	문화의 속성(공유성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2014_JUNE_Q07	NONE		사회 명목론·실재론	사회관	
2014_JUNE_Q08	NONE		일탈 이론	일탈 이론	
2014_JUNE_Q09	NONE		역할 갈등(맞벌이·진로)	역할 개념	
2014_JUNE_Q10	NONE		집단 분류	집단 분류	
2014_JUNE_Q11	NONE		연구 설계	연구방법	
2014_JUNE_Q12	NONE		사회 변동 이론(진화론·순환론)	변동 이론	
2014_JUNE_Q13	LOW	2-02-03	계층화를 보는 관점	불평등 소재, 정답은 관점 판별	INDIRECT_CURRICULUM_LINK
2014_JUNE_Q14	DIRECT	2-02-03,2-05-01	국민 기초 생활 보장(공공 부조)·국민연금(사회 보험)	복지 제도와 고령화	
2014_JUNE_Q15	LOW	1-05-02	대중 매체 보도의 선별성과 비판적 수용	대중매체 소재	INDIRECT_CURRICULUM_LINK
2014_JUNE_Q16	DIRECT	2-02-03,2-03-02	성별·교육 수준별 비정규직 비율	고용 불평등 자료 해석	
2014_JUNE_Q17	DIRECT	1-04-02	서양 의학 도입과 문화 동화	문화 변동 양상	BOUNDARY_DIRECT_ADAPTABLE
2014_JUNE_Q18	ADAPTABLE	2-01-03,1-04-04	이주 노동자가 사회적 소수자가 되는 원인에 대한 관점	사회적 소수자 문제 원인·해결 문항으로 변형; 관점 이론 축소	BOUNDARY_DIRECT_ADAPTABLE
2014_JUNE_Q19	ADAPTABLE	1-04-03	비교론·총체론적 문화 이해	문화 이해 태도 문항으로 변형	
2014_JUNE_Q20	NONE		세대 간 이동	사회 이동표	
2014_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2014_SEPTEMBER_Q02	NONE		혼인을 보는 관점	관점 이론	
2014_SEPTEMBER_Q03	LOW	1-05-02	매체 유형별 특징	매체 분류	INDIRECT_CURRICULUM_LINK
2014_SEPTEMBER_Q04	NONE		탐구 태도	탐구 태도	
2014_SEPTEMBER_Q05	NONE		일탈 이론	일탈 이론	
2014_SEPTEMBER_Q06	NONE		연구 방법	연구방법	
2014_SEPTEMBER_Q07	LOW	1-04-03	문화의 속성(총체성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2014_SEPTEMBER_Q08	NONE		지위·사회화	지위 퍼즐	
2014_SEPTEMBER_Q09	LOW	1-04-04	전체 문화와 하위문화	문화 다양성 소재	INDIRECT_CURRICULUM_LINK
2014_SEPTEMBER_Q10	NONE		가구 구성 자료	가족 형태 계산	
2014_SEPTEMBER_Q11	DIRECT	2-02-03	사회 보장 제도 세 유형	복지 제도	
2014_SEPTEMBER_Q12	NONE		사회 변동 이론	변동 이론	
2014_SEPTEMBER_Q13	DIRECT	2-01-03	사회적 소수자 발생 과정	사회적 소수자와 차별	
2014_SEPTEMBER_Q14	DIRECT	1-04-03	문화 상대주의	문화 상대주의	
2014_SEPTEMBER_Q15	NONE		집단·조직 분류	집단 분류	
2014_SEPTEMBER_Q16	NONE		사회 실재론	사회관	
2014_SEPTEMBER_Q17	DIRECT	2-05-01,2-02-03	고령화·빈곤·비정규직 격차·저출산 가설과 자료 수집(PNG 확인)	사회 문제 탐구 설계(예시문항 13번 유형)	
2014_SEPTEMBER_Q18	LOW	2-02-03	다차원적 계층 이론	계층 이론	INDIRECT_CURRICULUM_LINK
2014_SEPTEMBER_Q19	NONE		교육을 보는 기능론	관점 이론	
2014_SEPTEMBER_Q20	NONE		세대 간 계층 이동	사회 이동표	
2015_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2015_CSAT_Q02	NONE		일탈 이론	일탈 이론	
2015_CSAT_Q03	DIRECT	2-01-03,2-02-03	장애인·여성 차별 해소를 위한 제도 개선과 의식 개혁	사회적 소수자 차별 해결 방안	
2015_CSAT_Q04	LOW	2-01-03	인종 차별 연구의 자료 수집	차별 소재, 정답은 연구방법	INDIRECT_CURRICULUM_LINK
2015_CSAT_Q05	NONE		사회화 기관	사회화 분류	
2015_CSAT_Q06	NONE		사회 실재론	사회관	
2015_CSAT_Q07	NONE		교육을 보는 기능론·갈등론	관점 이론	
2015_CSAT_Q08	LOW	1-05-01	1인 가구 증가를 보는 관점	가족 변화 소재, 정답은 관점 이론	INDIRECT_CURRICULUM_LINK
2015_CSAT_Q09	DIRECT	2-02-03	절대적·상대적 빈곤율 자료	빈곤 자료 해석	
2015_CSAT_Q10	ADAPTABLE	1-04-02	한자 전래·한글 창제(문화 변동 요인)	문화 변동 양상 문항으로 변형	
2015_CSAT_Q11	DIRECT	1-04-03	장례 문화를 사회 맥락에서 이해(문화 상대주의)	문화 상대주의	
2015_CSAT_Q12	LOW	2-02-03	계급론·계층론	계층 이론	INDIRECT_CURRICULUM_LINK
2015_CSAT_Q13	NONE		관료제·탈관료제	조직론	
2015_CSAT_Q14	NONE		가치 개입과 가치 중립	연구 태도	
2015_CSAT_Q15	DIRECT	2-02-03	사회 보험·공공 부조·사회 서비스 비교	복지 제도	
2015_CSAT_Q16	NONE		진화론·순환론	변동 이론	
2015_CSAT_Q17	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2015_CSAT_Q18	LOW	1-05-02	산업 현장 로봇 도입을 보는 관점(일자리)	노동 시장 변화 소재, 정답은 관점 이론	INDIRECT_CURRICULUM_LINK
2015_CSAT_Q19	LOW	1-04-03	문화의 의미와 속성(하우사족)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2015_CSAT_Q20	NONE		세대 간 계층 일치	사회 이동표	
2015_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2015_JUNE_Q02	NONE		상징적 상호 작용론·교환 이론	관점 이론	
2015_JUNE_Q03	NONE		사회화·역할 갈등	역할 개념	
2015_JUNE_Q04	NONE		양적 연구 설계	연구방법	
2015_JUNE_Q05	NONE		사회 실재론·명목론	사회관	
2015_JUNE_Q06	NONE		일탈 이론	일탈 이론	
2015_JUNE_Q07	NONE		집단 분류(인권 시민단체 소재)	집단 분류	
2015_JUNE_Q08	LOW	1-04-03	장례 문화의 특수성과 문화의 의미	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2015_JUNE_Q09	LOW	1-04-04	결혼 이주 여성 연구의 연구 윤리	다문화 소재, 정답은 연구 윤리	INDIRECT_CURRICULUM_LINK
2015_JUNE_Q10	DIRECT	1-04-02	문화 이식 정책과 강제적 문화 접변(동화·병존)	문화 변동 양상	
2015_JUNE_Q11	LOW	2-02-03	불평등을 보는 관점	불평등 소재, 정답은 관점 판별	INDIRECT_CURRICULUM_LINK
2015_JUNE_Q12	ADAPTABLE	1-05-02	산업 사회와 정보 사회 비교	정보화 문항으로 변형	
2015_JUNE_Q13	DIRECT	1-04-03	문화 이해 태도	문화 이해 태도	
2015_JUNE_Q14	DIRECT	2-01-03	사회적 소수자의 상대성과 불평등	사회적 소수자	
2015_JUNE_Q15	DIRECT	2-02-03	상대적·절대적 빈곤율 자료	빈곤 자료 해석	
2015_JUNE_Q16	NONE		가족을 보는 기능론·갈등론	관점 이론	
2015_JUNE_Q17	DIRECT	2-02-03	사회 보험과 공공 부조	복지 제도	
2015_JUNE_Q18	NONE		진화론·순환론	변동 이론	
2015_JUNE_Q19	LOW	1-05-02	인쇄 매체와 뉴미디어 비교	매체 분류	INDIRECT_CURRICULUM_LINK
2015_JUNE_Q20	NONE		부모·자녀 계층 일치 비율	사회 이동표	
2015_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2015_SEPTEMBER_Q02	LOW	1-04-03	문화의 의미와 속성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2015_SEPTEMBER_Q03	LOW	2-02-03	계층 개념(계급·계층)	계층 이론	INDIRECT_CURRICULUM_LINK
2015_SEPTEMBER_Q04	NONE		집단·지위	지위 퍼즐	
2015_SEPTEMBER_Q05	NONE		자료 수집 방법	연구방법	
2015_SEPTEMBER_Q06	NONE		사회를 보는 관점	관점 이론	
2015_SEPTEMBER_Q07	NONE		연구 보고서 분석	연구방법	
2015_SEPTEMBER_Q08	NONE		지위·역할	지위 퍼즐	
2015_SEPTEMBER_Q09	NONE		일탈 이론	일탈 이론	
2015_SEPTEMBER_Q10	DIRECT	2-02-03	절대적·상대적 빈곤 가구 비율 변화	빈곤 자료 해석	
2015_SEPTEMBER_Q11	NONE		근대화론·종속 이론	변동 이론	
2015_SEPTEMBER_Q12	NONE		연구 방법 비교	연구방법	
2015_SEPTEMBER_Q13	DIRECT	2-02-03	사회 보장 제도 비교	복지 제도	
2015_SEPTEMBER_Q14	ADAPTABLE	1-04-03	비교론·총체론적 문화 이해(장례 문화)	문화 이해 태도 문항으로 변형	
2015_SEPTEMBER_Q15	NONE		교육을 보는 관점	관점 이론	
2015_SEPTEMBER_Q16	ADAPTABLE	1-04-02	문화 변동 요인(발명·직접·간접·자극 전파)	문화 변동 양상 중심으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2015_SEPTEMBER_Q17	LOW	2-05-01	산업 구조와 초혼 연령·출산율(사회 실재론)	저출산 소재, 정답은 사회관	INDIRECT_CURRICULUM_LINK
2015_SEPTEMBER_Q18	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2015_SEPTEMBER_Q19	LOW	1-05-02	대중 매체의 문제점	대중매체 소재	INDIRECT_CURRICULUM_LINK
2015_SEPTEMBER_Q20	NONE		세대 내 계층 이동	사회 이동표	
2016_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2016_CSAT_Q02	NONE		일탈 이론	일탈 이론	
2016_CSAT_Q03	NONE		양적 연구	연구방법	
2016_CSAT_Q04	ADAPTABLE	1-04-03	비교론·총체론적 문화 이해	문화 이해 태도 문항으로 변형	
2016_CSAT_Q05	NONE		집단·조직 분류	집단 분류	
2016_CSAT_Q06	LOW	1-04-03	문화의 속성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2016_CSAT_Q07	ADAPTABLE	1-04-03	청년 하위문화와 문화 다양성	문화 다양성 문항으로 변형	
2016_CSAT_Q08	NONE		지위·역할·사회화	지위 퍼즐	
2016_CSAT_Q09	NONE		가족 문제를 보는 관점	관점 이론	
2016_CSAT_Q10	LOW	1-05-02	인쇄 매체와 뉴미디어	매체 분류	INDIRECT_CURRICULUM_LINK
2016_CSAT_Q11	NONE		연구 윤리	연구 윤리	
2016_CSAT_Q12	LOW	2-02-03	계급론·계층론	계층 이론	INDIRECT_CURRICULUM_LINK
2016_CSAT_Q13	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2016_CSAT_Q14	NONE		참여 관찰 연구	연구방법	
2016_CSAT_Q15	DIRECT	2-02-03,2-05-01	국민연금·기초연금·기초 생활 보장 수급자 비율	복지 제도(예시문항 13번 기초연금과 같은 층위)	
2016_CSAT_Q16	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2016_CSAT_Q17	DIRECT	1-04-02	문화 융합과 문화 병존	문화 변동 양상	
2016_CSAT_Q18	NONE		사회 명목론·실재론	사회관	
2016_CSAT_Q19	NONE		사회 변동 이론	변동 이론	
2016_CSAT_Q20	NONE		3세대 계층 이동	사회 이동표	
2016_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2016_JUNE_Q02	NONE		일탈 이론	일탈 이론	
2016_JUNE_Q03	NONE		연구 윤리	연구 윤리	
2016_JUNE_Q04	LOW	1-05-02	미디어 발달에 따른 사회 변동 단계	정보 사회 소재, 정답은 변동 이론	INDIRECT_CURRICULUM_LINK
2016_JUNE_Q05	NONE		지위·역할·사회화	지위 퍼즐	
2016_JUNE_Q06	NONE		종교를 보는 기능론	관점 이론	
2016_JUNE_Q07	ADAPTABLE	1-04-03	인사 문화를 평가하는 태도와 맥락적 이해	문화 상대주의 문항으로 변형; 문화 요소 선지 조정	BOUNDARY_DIRECT_ADAPTABLE
2016_JUNE_Q08	LOW	1-05-02	인쇄 매체와 뉴미디어	매체 분류	INDIRECT_CURRICULUM_LINK
2016_JUNE_Q09	LOW	1-04-03	하위문화·반문화	문화 다양성 소재	INDIRECT_CURRICULUM_LINK
2016_JUNE_Q10	ADAPTABLE	2-02-03	절대적·상대적 빈곤 가구 비율	빈곤 자료로 활용; 빈곤선 비율 계산 단순화 필요	
2016_JUNE_Q11	NONE		교육을 보는 관점	관점 이론	
2016_JUNE_Q12	NONE		자료 수집 방법	연구방법	
2016_JUNE_Q13	NONE		집단·조직 분류	집단 분류	
2016_JUNE_Q14	LOW	1-04-01,1-04-03	환경에 따른 음식·장례 문화(문화의 속성)	문화권 소재로 변형 가능, 정답은 문화 속성	INDIRECT_CURRICULUM_LINK
2016_JUNE_Q15	DIRECT	2-02-03	소득 분위별 사회 보험·기초 생활 보장 급여 비중	복지 제도 자료 해석	
2016_JUNE_Q16	LOW	2-02-03	다차원적 계층 이론	계층 이론	INDIRECT_CURRICULUM_LINK
2016_JUNE_Q17	DIRECT	1-04-02	문화 교류에 따른 문화 융합·병존	문화 변동 양상	
2016_JUNE_Q18	NONE		연구 설계	연구방법	
2016_JUNE_Q19	NONE		사회 명목론·실재론	사회관	
2016_JUNE_Q20	NONE		세대 간 계층 이동	사회 이동표	
2016_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2016_SEPTEMBER_Q02	NONE		교육을 보는 관점	관점 이론	
2016_SEPTEMBER_Q03	LOW	2-05-01	고령자 삶의 만족도를 보는 관점	고령화 소재, 정답은 관점 이론	INDIRECT_CURRICULUM_LINK
2016_SEPTEMBER_Q04	NONE		실험·설문 연구(에너지 소비 소재)	연구방법	
2016_SEPTEMBER_Q05	NONE		집단·지위·역할	지위 퍼즐	
2016_SEPTEMBER_Q06	DIRECT	1-04-03	문화 사대주의·자문화 중심주의·문화 상대주의	문화 이해 태도	
2016_SEPTEMBER_Q07	NONE		근대화론·종속 이론	변동 이론	
2016_SEPTEMBER_Q08	NONE		자료 수집 방법	연구방법	
2016_SEPTEMBER_Q09	NONE		사회 실재론	사회관	
2016_SEPTEMBER_Q10	NONE		일탈 이론	일탈 이론	
2016_SEPTEMBER_Q11	DIRECT	2-02-03	국가별 절대적·상대적 빈곤율 추이	빈곤 자료 해석	
2016_SEPTEMBER_Q12	LOW	1-04-03	문화의 속성(총체성·변동성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2016_SEPTEMBER_Q13	NONE		연구 윤리	연구 윤리	
2016_SEPTEMBER_Q14	ADAPTABLE	1-04-02	왕실 혼인을 통한 문화 전파와 융합	문화 변동 문항으로 변형; 하위문화 선지 조정	
2016_SEPTEMBER_Q15	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2016_SEPTEMBER_Q16	DIRECT	2-02-03,2-05-01	고용 보험 실업 급여와 기초 연금	복지 제도	
2016_SEPTEMBER_Q17	NONE		가족 문제를 보는 관점	관점 이론	
2016_SEPTEMBER_Q18	LOW	1-05-02	신문·라디오·TV·인터넷 특징	매체 분류	INDIRECT_CURRICULUM_LINK
2016_SEPTEMBER_Q19	LOW	2-02-03	계층론·계급론	계층 이론	INDIRECT_CURRICULUM_LINK
2016_SEPTEMBER_Q20	NONE		세대 간 계층 이동	사회 이동표	
2017_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2017_CSAT_Q02	LOW	2-02-03	계층 이론(다차원론·계급론)	계층 이론	INDIRECT_CURRICULUM_LINK
2017_CSAT_Q03	NONE		집단·조직 분류	집단 분류	
2017_CSAT_Q04	NONE		자료 수집 방법	연구방법	
2017_CSAT_Q05	NONE		변수와 가설(청소년 비행 소재)	연구방법	
2017_CSAT_Q06	NONE		가치 중립 탐구 태도	탐구 태도	
2017_CSAT_Q07	NONE		지위·역할·사회화	지위 퍼즐	
2017_CSAT_Q08	NONE		사회화를 보는 관점	사회관	
2017_CSAT_Q09	LOW	1-04-03	문화의 속성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2017_CSAT_Q10	ADAPTABLE	1-04-02	문화 변동 요인(발견·발명·직접 전파)	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE
2017_CSAT_Q11	ADAPTABLE	1-04-02,1-05-02	정보화에 따른 문화 변동과 하위문화	문화 변동 문항으로 변형; 하위문화 선지 조정	
2017_CSAT_Q12	ADAPTABLE	1-05-01,1-05-02	농업·산업·정보 사회 비교	산업화·정보화 문항으로 변형	
2017_CSAT_Q13	NONE		일탈 이론	일탈 이론	
2017_CSAT_Q14	NONE		사회 변동 이론	변동 이론	
2017_CSAT_Q15	NONE		종교별 신도 비율 계산	통계 계산	
2017_CSAT_Q16	LOW	1-05-02	인쇄 매체와 뉴미디어	매체 분류	INDIRECT_CURRICULUM_LINK
2017_CSAT_Q17	DIRECT	2-02-03,2-05-01	노인 장기 요양 보험과 기초 연금(사회 보험·공공 부조)	복지 제도	
2017_CSAT_Q18	ADAPTABLE	2-02-03	경력 단절 여성 규모와 사유	성 불평등 자료로 활용; 계산 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2017_CSAT_Q19	NONE		교육을 보는 관점	관점 이론	
2017_CSAT_Q20	NONE		세대 간 계층 이동	사회 이동표	
2017_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2017_JUNE_Q02	NONE		아동 학대를 보는 관점	관점 이론	
2017_JUNE_Q03	NONE		자료 수집 방법	연구방법	
2017_JUNE_Q04	NONE		지위·역할·사회화	지위 퍼즐	
2017_JUNE_Q05	NONE		진화론·순환론	변동 이론	
2017_JUNE_Q06	DIRECT	2-01-03	사회적 소수자의 상대성	사회적 소수자	
2017_JUNE_Q07	LOW	1-04-04	다문화 가정 자녀 차별 경험 연구	다문화 소재, 정답은 연구방법	INDIRECT_CURRICULUM_LINK
2017_JUNE_Q08	LOW	1-04-04	피부색에 따른 태도 차이 실험의 연구 윤리	차별 소재, 정답은 연구 윤리	INDIRECT_CURRICULUM_LINK
2017_JUNE_Q09	ADAPTABLE	1-05-01,1-05-02	산업 사회와 정보 사회 비교	산업화·정보화 문항으로 변형	
2017_JUNE_Q10	ADAPTABLE	1-04-02	문화 변동 요인(발명·직접·자극 전파)	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE
2017_JUNE_Q11	DIRECT	1-04-03	자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2017_JUNE_Q12	NONE		공식·비공식 조직과 자발적 결사체	집단 분류	
2017_JUNE_Q13	NONE		일탈 이론	일탈 이론	
2017_JUNE_Q14	NONE		교육을 보는 관점	관점 이론	
2017_JUNE_Q15	LOW	1-05-02	매체 이용률과 신뢰도	매체 분류	INDIRECT_CURRICULUM_LINK
2017_JUNE_Q16	LOW	2-02-03	계층론·계급론 분류	계층 이론	INDIRECT_CURRICULUM_LINK
2017_JUNE_Q17	DIRECT	2-02-03	기초 생활 보장 제도 개편(상대적 빈곤 기준)	복지 제도	
2017_JUNE_Q18	LOW	1-04-03,1-04-04	이민자 문화의 대중화(대중문화·고급문화)	문화 다양성 소재	INDIRECT_CURRICULUM_LINK
2017_JUNE_Q19	NONE		사회 명목론·실재론	사회관	
2017_JUNE_Q20	NONE		세대 간 계층 이동	사회 이동표	
2017_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2017_SEPTEMBER_Q02	NONE		지위·역할·집단	지위 퍼즐	
2017_SEPTEMBER_Q03	NONE		관료제·탈관료제·비공식 조직	조직 분류	
2017_SEPTEMBER_Q04	NONE		자료 수집 방법	연구방법	
2017_SEPTEMBER_Q05	NONE		학교 규칙을 보는 기능론·상징적 상호작용론	관점 이론	
2017_SEPTEMBER_Q06	ADAPTABLE	1-05-01,1-05-02	산업 사회와 정보 사회의 노동 방식 비교	산업화·정보화 문항으로 변형	
2017_SEPTEMBER_Q07	NONE		사회 명목론·실재론	사회관	
2017_SEPTEMBER_Q08	LOW	1-04-01,1-04-03	기후·지형에 따른 음식 문화(문화의 속성)	문화권 소재로 변형 가능, 정답은 문화 속성	INDIRECT_CURRICULUM_LINK
